member_id,age,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
41330298,43,5000,5000,5000,36 months,NULL,13.66,C,C3,FORK TRUCK OPERATER,10+ years,MORTGAGE,45000,Source Verified,n,NULL,home_improvement,Home improvement,619xx,IL,18.08,0,3,32,68,9,1,1261,23.4,36,w,587.09,0,0,0,0,32,INDIVIDUAL,NULL,52th week,0,0,57053,5400,0
34060316,32,7000,7000,7000,36 months,BAT2078974,13.98,C,C3,TCT,10+ years,RENT,38000,Verified,n,NULL,debt_consolidation,Debt consolidation,981xx,WA,11.84,0,3,36,78,14,2,9920,38.7,26,w,961.11,0,0,0,0,48,INDIVIDUAL,NULL,61th week,0,118,29867,25600,0
7821699,39,13300,13300,13300,60 months,BAT5525466,20.8,E,E1,R&M Electric,2 years,MORTGAGE,100000,Source Verified,n,NULL,credit_card,Credit Cards,462xx,IN,16.01,0,1,43,47,13,2,4775,72.3,35,f,4110.57,0,0,0,0,43,INDIVIDUAL,NULL,82th week,0,0,134045,6600,1
60957358,33,12000,12000,12000,36 months,BAT1780517,15.61,D,D1,NULL,n/a,MORTGAGE,63848,Source Verified,n,NULL,debt_consolidation,Debt consolidation,606xx,IL,11.79,1,3,1,71,11,1,2610,17.6,45,w,735.37,0,0,0,0,1,INDIVIDUAL,NULL,22th week,1,0,309765,14800,0
24696988,31,8750,8750,8750,36 months,NULL,10.99,B,B3,Dispatcher,10+ years,MORTGAGE,52100,Not Verified,n,NULL,credit_card,Credit card refinancing,937xx,CA,10.27,0,2,60,67,12,1,3628,38,24,w,1103.38,0,0,0,0,64,INDIVIDUAL,NULL,78th week,0,0,161515,9500,0
49312957,36,8975,8975,8975,36 months,NULL,12.69,C,C2,Truck Driver,2 years,MORTGAGE,75000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,450xx,OH,16.99,0,0,63,59,7,2,2421,69.2,23,w,690.6,0,0,0,0,63,INDIVIDUAL,NULL,35th week,0,0,50926,3500,0
65023238,35,12000,12000,12000,60 months,BAT4271519,12.69,C,C2,Forklift Driver,8 years,MORTGAGE,55000,Source Verified,n,NULL,credit_card,Credit card refinancing,563xx,MN,38.36,0,0,46,56,10,1,7657,79.8,26,w,409.95,0,0,0,0,46,INDIVIDUAL,NULL,17th week,0,0,241057,9600,0
46515900,25,6000,6000,6000,36 months,BAT4136152,8.18,B,B1,accounting,1 year,MORTGAGE,29200,Source Verified,n,NULL,credit_card,Credit card refinancing,436xx,OH,23.3,1,1,15,115,12,1,10016,70.5,17,f,357.43,0,0,0,0,15,INDIVIDUAL,NULL,44th week,0,0,14088,14200,0
58692595,33,10000,10000,10000,36 months,BAT3873588,13.33,C,C3,Sr. Meeting Planner,3 years,RENT,70000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,220xx,VA,17.14,0,1,37,45,18,1,8371,69,36,f,613.22,0,0,0,0,103,INDIVIDUAL,NULL,26th week,0,0,34783,12050,0
51834181,23,10000,10000,10000,36 months,BAT1184694,7.89,A,A5,driver,10+ years,RENT,80000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,117xx,NY,24.9,0,2,54,64,12,1,5940,33.4,46,w,416.98,0,0,0,0,54,INDIVIDUAL,NULL,35th week,0,0,19306,17800,0
57505402,31,5000,5000,5000,36 months,BAT3873588,8.18,B,B1,sales,< 1 year,RENT,45000,Source Verified,n,NULL,home_improvement,Home improvement,945xx,CA,12.19,0,0,56,56,9,1,6257,46.7,22,w,157.43,0,0,0,0,56,INDIVIDUAL,NULL,22th week,0,306,13315,13400,0
49935527,36,5000,5000,5000,36 months,NULL,13.33,C,C3,admission coordinator,10+ years,RENT,53000,Source Verified,n,NULL,moving,Moving and relocation,107xx,NY,13.7,2,0,11,64,8,1,1494,25.8,27,f,404.46,0,0,0,0,11,INDIVIDUAL,NULL,35th week,0,0,16607,5800,0
64507460,44,12000,12000,12000,60 months,BAT4271519,13.99,C,C4,accounts receivable supervisor,6 years,MORTGAGE,67500,Source Verified,n,NULL,debt_consolidation,Debt consolidation,114xx,NY,12.37,0,0,35,30,18,1,9607,37.8,32,w,531.13,0,0,0,0,46,INDIVIDUAL,NULL,17th week,0,0,232815,25400,0
55416318,31,15000,15000,15000,36 months,BAT3726927,10.99,B,B4,RN,7 years,MORTGAGE,52000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,497xx,MI,26.47,0,0,28,63,12,1,12295,58,46,w,883.4,0,0,0,0,74,INDIVIDUAL,NULL,31th week,0,0,204363,21200,0
37426305,55,5375,5375,5375,36 months,BAT2558388,15.99,D,D2,Facilities Specialist,8 years,MORTGAGE,41000,Verified,n,NULL,debt_consolidation,Debt consolidation,337xx,FL,3.86,0,1,32,52,6,3,14443,74.1,8,w,847.8,0,0,0,0,64,INDIVIDUAL,NULL,61th week,0,72,58035,19500,0
70611703,51,15000,15000,15000,36 months,BAT2803411,10.64,B,B4,Provider Relations Manager,2 years,MORTGAGE,78000,Verified,n,NULL,debt_consolidation,Debt consolidation,255xx,WV,19.65,0,0,39,34,12,3,14673,58,31,w,124.13,0,0,0,0,26,INDIVIDUAL,NULL,4th week,0,580,276861,25350,0
43348474,36,15400,15400,15400,60 months,NULL,18.25,E,E1,Paralegal Specialist,8 years,MORTGAGE,57000,Verified,n,NULL,credit_card,Credit card refinancing,604xx,IL,21.02,1,1,21,88,14,1,10801,50.2,31,f,2213.16,0,0,0,0,21,INDIVIDUAL,NULL,48th week,0,0,114801,21500,0
19685976,27,10200,10200,10200,36 months,NULL,14.99,C,C5,Sales,10+ years,RENT,45000,Not Verified,n,NULL,credit_card,Credit card refinancing,604xx,IL,10.75,0,2,64,59,9,1,7186,57,25,f,1504.69,0,0,0,0,118,INDIVIDUAL,NULL,61th week,0,0,8544,12650,1
14409948,40,3000,3000,3000,36 months,BAT2522922,18.92,D,D4,NULL,4 years,MORTGAGE,26256,Verified,n,NULL,other,Other,494xx,MI,25.09,0,0,80,57,9,1,5415,80,23,f,763.97,0,0,0,0,53,INDIVIDUAL,NULL,96th week,0,0,15509,6800,0
44028058,49,9325,9325,9325,36 months,BAT5924421,18.84,E,E2,Processor,4 years,RENT,35000,Verified,n,NULL,debt_consolidation,Debt consolidation,331xx,FL,22.05,0,4,61,46,20,1,7943,30.7,42,f,1310.81,0,0,0,0,61,INDIVIDUAL,NULL,43th week,0,0,12824,25900,0
68459395,59,5000,5000,5000,36 months,NULL,14.33,C,C5,truck driver,5 years,MORTGAGE,48000,Source Verified,n,NULL,other,Other,281xx,NC,13.1,1,0,15,7,5,5,1157,38.6,15,w,51.75,0,0,0,0,49,INDIVIDUAL,NULL,4th week,0,708,106390,3000,0
64831965,32,10375,10375,10375,36 months,BAT2252229,15.61,D,D1,Registered nurse,5 years,OWN,60000,Not Verified,n,NULL,home_improvement,Home improvement,109xx,NY,6.62,1,1,16,54,7,3,2976,21.9,19,w,386.96,0,0,0,0,16,INDIVIDUAL,NULL,13th week,0,95,383228,13600,0
37737205,42,10000,10000,10000,36 months,NULL,7.49,A,A4,Health Information QA Analyst,10+ years,MORTGAGE,72800,Not Verified,n,NULL,credit_card,Credit card refinancing,960xx,CA,20.49,3,0,20,82,16,1,11196,47.4,30,f,720.72,0,0,0,0,47,INDIVIDUAL,NULL,61th week,0,0,217923,23600,0
64382055,35,10800,10800,10800,60 months,NULL,20.99,E,E5,Fleet Liaison,1 year,RENT,50000,Verified,n,NULL,other,Other,303xx,GA,13.47,0,1,45,64,9,2,278,10.7,13,w,548.69,0,0,0,0,45,INDIVIDUAL,NULL,13th week,0,240,15832,2600,0
59663500,29,10950,10950,10950,36 months,NULL,18.25,E,E1,NULL,n/a,MORTGAGE,55000,Verified,n,NULL,home_improvement,Home improvement,211xx,MD,12.15,0,1,29,87,9,1,5606,46.3,12,w,785.93,0,0,0,0,30,INDIVIDUAL,NULL,22th week,0,0,12135,12100,0
38007614,29,20000,20000,19850,36 months,BAT2558388,12.99,C,C2,Mechanic,< 1 year,MORTGAGE,75000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,827xx,WY,23.46,0,1,65,76,10,1,14941,46,20,f,2383.77,0,0,0,0,74,INDIVIDUAL,NULL,61th week,0,0,158935,32500,0
50873088,37,10000,10000,10000,36 months,NULL,12.29,C,C1,Deputy Sheriff,10+ years,MORTGAGE,66000,Verified,n,NULL,credit_card,Credit card refinancing,606xx,IL,16.69,2,1,69,73,17,1,7059,44,30,f,759.07,0,0,0,1,14,INDIVIDUAL,NULL,35th week,0,610,33032,16180,0
55458649,49,10000,10000,10000,36 months,BAT3726927,14.65,C,C5,Ocean Safety Officer,5 years,RENT,40000,Source Verified,n,NULL,other,Other,967xx,HI,8.76,0,0,25,44,5,1,140,9.3,11,f,674.74,0,0,0,0,25,INDIVIDUAL,NULL,26th week,0,135,21895,1500,0
54006706,51,20000,20000,20000,36 months,NULL,5.32,A,A1,Plumber,10+ years,MORTGAGE,85000,Verified,n,NULL,debt_consolidation,Debt consolidation,300xx,GA,16.8,0,0,47,12,15,5,7967,29.2,28,w,560.67,0,0,0,0,47,INDIVIDUAL,NULL,31th week,0,0,26150,27300,0
47094072,61,30000,30000,30000,36 months,BAT4136152,9.99,B,B3,buyer,10+ years,MORTGAGE,110000,Source Verified,n,NULL,home_improvement,Home improvement,972xx,OR,8.6,0,0,49,45,6,1,26985,115.8,19,w,1994.99,0,0,0,0,49,INDIVIDUAL,NULL,39th week,0,0,26985,23300,0
49252553,43,19275,19275,19275,60 months,BAT1104812,16.55,D,D2,corporate nurse consultant,< 1 year,MORTGAGE,68000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,657xx,MO,33.96,0,0,30,84,24,1,12884,36.2,35,f,2026.16,0,0,0,0,38,INDIVIDUAL,NULL,39th week,0,0,88333,35600,0
72098621,42,2400,2400,2400,36 months,NULL,11.22,B,B5,NULL,n/a,RENT,42000,Verified,n,NULL,other,Other,630xx,MO,16.63,0,1,53,83,6,1,5130,42.7,25,w,20.94,0,0,0,0,53,INDIVIDUAL,NULL,4th week,0,0,18554,12000,0
37667292,24,6150,6150,6150,36 months,BAT4722912,13.66,C,C3,supervisor,10+ years,MORTGAGE,50000,Verified,n,NULL,debt_consolidation,Debt consolidation,604xx,IL,27.39,0,0,43,82,6,1,6895,41.8,20,f,383,0,0,0,0,43,INDIVIDUAL,NULL,22th week,0,0,45329,16500,1
72767768,46,4500,4500,4500,36 months,NULL,11.22,B,B5,Personal assistant,3 years,RENT,29000,Not Verified,n,NULL,credit_card,Credit card refinancing,104xx,NY,14.98,0,0,37,25,10,1,4543,14.7,21,f,0,0,0,0,0,37,INDIVIDUAL,NULL,NAth week,0,0,9058,30900,0
41515957,23,11200,11200,11200,60 months,BAT4694572,16.49,D,D3,fixed operations director,8 years,RENT,50000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,051xx,VT,11.33,1,1,2,60,10,1,2844,18.2,25,w,1721.33,0,0,0,0,2,INDIVIDUAL,NULL,52th week,1,0,8589,15600,0
7197748,26,3300,3300,3300,36 months,BAT4808022,10.16,B,B1,Department of Army,10+ years,MORTGAGE,68000,Verified,n,NULL,home_improvement,Pool Loan,735xx,OK,7.87,0,0,46,82,9,1,404,3.2,32,f,260.25,0,0,0,0,46,INDIVIDUAL,NULL,104th week,0,0,178493,12600,1
73427491,43,16800,16800,16800,60 months,BAT2803411,12.88,C,C2,CEO,10+ years,MORTGAGE,118000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,636xx,MO,34.29,0,0,35,57,11,1,7849,24.1,46,w,0,0,0,0,0,67,INDIVIDUAL,NULL,NAth week,0,0,314793,32600,0
53291962,35,17000,17000,17000,60 months,NULL,17.57,D,D4,Office and budget manager,3 years,RENT,65000,Verified,n,NULL,major_purchase,Major purchase,804xx,CO,12.81,0,0,25,67,6,1,23,0.9,36,f,1669.42,0,0,0,0,25,INDIVIDUAL,NULL,31th week,0,194,29707,2500,0
56015980,38,20000,20000,20000,60 months,NULL,11.53,B,B5,Collections Manager,2 years,RENT,53000,Verified,n,NULL,credit_card,Credit card refinancing,300xx,GA,16.87,0,2,65,62,12,3,15363,32.8,36,w,1103.99,0,0,0,0,70,INDIVIDUAL,NULL,26th week,0,285,26138,46800,0
35132625,56,6800,6800,6800,36 months,NULL,17.86,D,D5,Officer,7 years,MORTGAGE,115000,Source Verified,n,NULL,home_improvement,Home improvement,140xx,NY,15.79,0,2,44,45,10,1,8856,96.3,19,f,1196.05,0,0,0,0,44,INDIVIDUAL,NULL,61th week,0,0,110702,9200,0
24785732,31,7125,7125,7125,36 months,BAT2333412,13.98,C,C3,Insurance Agent,3 years,MORTGAGE,40000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,132xx,NY,22.32,1,1,18,40,5,1,1644,71.5,28,f,1141.47,0,0,0,1,29,INDIVIDUAL,NULL,74th week,0,63,63549,2300,0
70387309,32,16200,16200,16200,60 months,NULL,12.05,C,C1,Production Support,10+ years,MORTGAGE,70000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,296xx,SC,18.4,0,0,26,26,10,5,3359,48.7,43,w,178.95,0,0,0,0,34,INDIVIDUAL,NULL,4th week,0,711,185827,6900,0
58882190,28,16025,16025,16025,36 months,NULL,15.61,D,D1,assistant Operations Manager,2 years,MORTGAGE,59900,Not Verified,n,NULL,debt_consolidation,Debt consolidation,760xx,TX,24.7,1,1,26,52,12,1,3212,40,20,w,1153.1,0,0,0,1,42,INDIVIDUAL,NULL,26th week,0,534,124809,8025,0
57708021,26,2250,2250,2250,36 months,BAT3873588,17.57,D,D4,Secretary/Bookkeeper,1 year,RENT,29931,Source Verified,n,NULL,debt_consolidation,Debt consolidation,625xx,IL,20.05,2,1,17,81,9,1,822,18.7,33,f,182.54,0,0,0,0,17,INDIVIDUAL,NULL,26th week,0,0,18308,4400,0
26227649,49,15000,15000,15000,60 months,BAT2333412,14.99,C,C5,Financial advisor,8 years,MORTGAGE,60000,Verified,n,NULL,debt_consolidation,Debt consolidation,130xx,NY,14.3,0,0,29,40,8,1,5216,88.4,25,w,2878.79,0,0,0,0,51,INDIVIDUAL,NULL,74th week,0,2184,80497,5900,0
47581929,33,11000,11000,11000,36 months,BAT1104812,12.69,C,C2,Human Resources Admin,5 years,RENT,80000,Verified,n,NULL,debt_consolidation,Debt consolidation,951xx,CA,18.14,0,3,48,52,14,1,7939,57.9,47,f,918.6,0,0,0,0,58,INDIVIDUAL,NULL,35th week,0,0,50479,13700,1
11933696,80,10000,10000,10000,60 months,NULL,14.47,C,C2,Manager,10+ years,MORTGAGE,55000,Verified,n,NULL,debt_consolidation,Debt consolidation,150xx,PA,21.91,0,1,75,78,13,1,8708,44.9,33,f,2476.82,0,0,0,0,75,INDIVIDUAL,NULL,104th week,0,0,34139,19400,0
64527771,40,22000,22000,22000,60 months,NULL,11.53,B,B5,President,8 years,OWN,90000,Verified,n,NULL,debt_consolidation,Debt consolidation,462xx,IN,18.19,0,2,60,59,10,1,23086,77.2,29,f,598.08,0,0,0,0,63,INDIVIDUAL,NULL,13th week,0,0,357521,29900,0
7442991,42,7200,7200,7200,60 months,NULL,24.89,F,F4,Montgomery county GOV,10+ years,RENT,55000,Verified,n,> dr.bill<br>,other,bills,211xx,MD,27.75,1,3,12,109,8,1,3244,88.2,23,f,3162.68,0,0,0,0,31,INDIVIDUAL,NULL,100th week,0,0,217421,4300,1
43447302,46,12050,12050,12050,60 months,NULL,12.99,C,C2,Application Developer,10+ years,MORTGAGE,65000,Source Verified,n,NULL,credit_card,Credit card refinancing,560xx,MN,6.83,0,0,67,67,9,1,4310,54.6,27,w,1329.08,0,0,0,0,67,INDIVIDUAL,NULL,48th week,0,0,11526,7900,0
55486129,32,12000,12000,12000,36 months,BAT3726927,14.65,C,C5,Buyer,< 1 year,RENT,93000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,481xx,MI,14.52,1,0,3,111,14,1,4886,28.2,52,f,945.75,0,0,0,0,72,INDIVIDUAL,NULL,31th week,0,605,130828,17300,0
15689770,37,20000,20000,19950,60 months,BAT2136391,16.29,D,D2,Accounts Manager,10+ years,RENT,92000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,208xx,MD,13.27,0,1,52,50,8,1,12736,80.1,20,f,4819.31,0,0,0,0,52,INDIVIDUAL,NULL,87th week,0,0,37417,15900,0
37065686,32,12000,12000,12000,60 months,BAT2558388,14.99,C,C5,Maintenance Director,10+ years,MORTGAGE,49400,Not Verified,n,NULL,debt_consolidation,Debt consolidation,280xx,NC,34.62,0,1,80,70,11,1,5619,35.8,29,w,1926.59,0,0,0,0,80,INDIVIDUAL,NULL,61th week,0,0,119150,15700,0
65534010,53,24000,24000,24000,36 months,BAT2252229,9.17,B,B2,Network Communications Analyst 2,3 years,MORTGAGE,72750,Verified,n,NULL,debt_consolidation,Debt consolidation,973xx,OR,12.36,0,0,71,48,10,1,15438,68.6,29,f,506.26,0,0,0,0,72,INDIVIDUAL,NULL,13th week,0,249,119865,22500,0
49192975,39,17625,17625,17625,36 months,NULL,17.57,D,D4,General Manager,9 years,MORTGAGE,84555,Verified,n,NULL,home_improvement,Home improvement,953xx,CA,7.11,2,1,44,46,14,2,1290,10,37,f,1362.84,0,0,0,0,65,INDIVIDUAL,NULL,26th week,0,0,1290,13101,1
65511555,31,3050,3050,3050,36 months,NULL,19.19,E,E3,Software Engineer / Programmer,2 years,RENT,85044,Verified,n,NULL,debt_consolidation,Debt consolidation,601xx,IL,7.93,1,0,16,18,4,3,66,5.5,17,w,136.77,0,0,0,0,16,INDIVIDUAL,NULL,13th week,0,0,15278,1200,0
45078571,34,18000,18000,18000,60 months,NULL,10.99,B,B4,Customer support,10+ years,RENT,50000,Source Verified,n,NULL,medical,Medical expenses,346xx,FL,9.75,0,0,69,70,7,1,6539,36.9,29,w,1541.88,0,0,0,0,69,INDIVIDUAL,NULL,44th week,0,0,10478,17700,0
67869708,44,15000,15000,15000,36 months,BAT2252229,9.17,B,B2,Occupational Therapist,3 years,MORTGAGE,80000,Source Verified,n,NULL,credit_card,Credit card refinancing,210xx,MD,17.66,0,0,28,32,13,1,4076,76.9,49,w,218.83,0,0,0,0,29,INDIVIDUAL,NULL,9th week,0,86,92562,5300,0
5817105,35,16000,16000,16000,36 months,NULL,15.8,C,C3,american airlines,10+ years,MORTGAGE,70000,Verified,n,NULL,credit_card,pay off,606xx,IL,25.56,0,0,39,36,15,1,86053,67.2,40,w,4121.62,0,0,0,0,39,INDIVIDUAL,NULL,139th week,0,11319,212278,106700,0
41439963,39,18350,18350,18350,36 months,BAT4694572,17.14,D,D4,Assistant secretary,< 1 year,MORTGAGE,70000,Source Verified,n,NULL,credit_card,Credit card refinancing,104xx,NY,22.39,2,0,10,110,6,1,3252,72.3,10,f,2614.69,0,0,0,0,18,INDIVIDUAL,NULL,48th week,0,0,568245,4500,1
40070152,55,1200,1200,1200,36 months,BAT4722912,9.49,B,B2,Administration  Assitiant,5 years,RENT,50500,Not Verified,n,NULL,other,Other,201xx,VA,25.62,0,0,62,61,12,1,8506,39,35,f,104.35,0,0,0,0,110,INDIVIDUAL,NULL,57th week,0,1214,44675,21800,0
37677023,34,13000,13000,13000,36 months,BAT2558388,12.39,C,C1,cdl A driver,< 1 year,RENT,65000,Source Verified,n,NULL,credit_card,Credit card refinancing,063xx,CT,19.87,0,3,62,54,15,3,10630,42.7,29,f,871.98,0,0,0,0,81,INDIVIDUAL,NULL,35th week,0,1456,43008,24900,1
46665846,39,35000,35000,35000,36 months,BAT1104812,14.65,C,C5,Sales Manager,< 1 year,MORTGAGE,140000,Verified,n,NULL,debt_consolidation,Debt consolidation,220xx,VA,17.08,1,0,3,52,6,1,10177,77.1,35,f,3464.37,0,0,0,1,3,INDIVIDUAL,NULL,39th week,0,7103,156204,13200,0
27249222,58,11200,11200,11200,60 months,BAT2333412,13.35,C,C2,Teachers Aide,4 years,RENT,30000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,019xx,MA,16.44,1,0,2,68,6,1,5339,21.7,32,w,1807.54,0,0,0,0,2,INDIVIDUAL,NULL,70th week,0,0,31986,14000,0
29612919,37,2150,2150,2150,36 months,NULL,12.49,B,B5,Payroll Specialist,2 years,MORTGAGE,48000,Not Verified,n,NULL,credit_card,Credit card refinancing,934xx,CA,12.08,0,0,66,44,7,1,1795,85.5,26,f,282.29,0,0,0,0,66,INDIVIDUAL,NULL,65th week,0,0,15025,2100,1
9311529,56,14400,14400,14375,60 months,BAT1930365,25.8,G,G1,Accountant,8 years,RENT,63000,Verified,n,NULL,debt_consolidation,Debt consolidation,113xx,NY,11.5,1,0,12,84,7,1,8447,56.7,12,f,7266.4,0,0,0,1,12,INDIVIDUAL,NULL,117th week,0,0,14008,14900,0
22965161,32,10000,10000,10000,60 months,NULL,16.99,D,D3,Manager,10+ years,RENT,47000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,900xx,CA,14.12,0,1,53,52,14,1,10105,62.4,40,f,1345.09,0,0,0,0,53,INDIVIDUAL,NULL,43th week,0,0,12622,16200,0
49422383,41,14400,14400,14400,60 months,BAT1104812,13.33,C,C3,Sr Terr Sales Manager,9 years,RENT,84500,Verified,n,NULL,debt_consolidation,Debt consolidation,906xx,CA,15.03,0,1,66,65,13,1,10660,61.6,47,w,1348.48,0,0,0,0,66,INDIVIDUAL,NULL,39th week,0,0,33277,17300,0
49312254,29,9000,9000,9000,36 months,NULL,13.33,C,C3,owner,8 years,OWN,107000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,900xx,CA,17.49,0,4,74,68,15,1,7611,46.7,35,w,809.1,0,0,0,0,74,INDIVIDUAL,NULL,39th week,0,0,134020,16300,0
65952369,44,10000,10000,10000,36 months,NULL,11.53,B,B5,Sales Mananger,3 years,MORTGAGE,70000,Source Verified,n,NULL,credit_card,Credit card refinancing,452xx,OH,13.13,0,2,47,35,13,13,12592,75.9,23,f,275.08,0,0,0,0,47,INDIVIDUAL,NULL,13th week,0,0,94649,16600,0
7200076,24,5000,3400,3400,36 months,BAT4351734,15.88,C,C4,Citigroup,10+ years,OWN,41000,Verified,n,NULL,other,Family Member Help and Small Vacation,212xx,MD,26.25,1,0,8,34,8,1,1071,8.3,31,f,243.29,0,0,0,0,35,INDIVIDUAL,NULL,26th week,0,56,23995,12957,1
48902166,43,11300,11300,11300,60 months,BAT1104812,17.57,D,D4,Carpenter foreman,5 years,MORTGAGE,60000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,728xx,AR,30.74,0,0,34,96,10,1,8288,57.6,20,w,1413.19,0,0,0,0,35,INDIVIDUAL,NULL,39th week,0,0,79425,14400,0
60939597,26,10000,10000,10000,36 months,NULL,16.99,D,D3,Billing director,6 years,RENT,115000,Not Verified,n,NULL,major_purchase,Major purchase,104xx,NY,6.95,0,0,37,72,12,1,0,0,22,f,579.82,0,0,0,0,69,INDIVIDUAL,NULL,17th week,0,0,47970,900,0
36936247,39,15000,15000,14950,36 months,BAT2558388,10.49,B,B3,Histo tech,7 years,OWN,44800,Source Verified,n,NULL,home_improvement,Home improvement,130xx,NY,10.9,0,1,77,52,4,1,3690,57.7,11,f,1520.28,0,0,0,0,77,INDIVIDUAL,NULL,61th week,0,0,20540,6400,0
65511573,49,5000,5000,5000,36 months,NULL,12.29,C,C1,NULL,n/a,MORTGAGE,50200,Source Verified,n,NULL,debt_consolidation,Debt consolidation,349xx,FL,19.75,0,0,30,79,12,1,6932,68,29,w,141.53,0,0,0,0,78,INDIVIDUAL,NULL,13th week,0,100,149441,10200,0
29493086,52,20000,20000,20000,60 months,BAT2003848,15.61,D,D1,VP Corporate Compliance,< 1 year,MORTGAGE,135000,Source Verified,n,NULL,home_improvement,Home improvement,705xx,LA,5.1,1,1,11,109,5,1,3320,33.9,15,f,3581.41,0,0,0,0,11,INDIVIDUAL,NULL,65th week,0,0,180480,9800,0
15930158,33,5000,5000,5000,36 months,BAT5489674,14.16,C,C2,Payroll,1 year,MORTGAGE,45000,Not Verified,n,NULL,home_improvement,Home improvement,313xx,GA,10.03,0,0,68,44,10,2,3458,72,34,f,918.73,0,0,0,0,68,INDIVIDUAL,NULL,91th week,0,0,147059,4800,0
64770854,30,15000,15000,15000,36 months,BAT4271519,9.99,B,B3,Craftsman,< 1 year,MORTGAGE,85000,Source Verified,n,NULL,credit_card,Credit card refinancing,934xx,CA,9.21,0,0,70,63,11,1,8687,37.6,44,f,357.31,0,0,0,0,74,INDIVIDUAL,NULL,13th week,0,0,24274,23100,0
49021893,32,11200,11200,11200,60 months,NULL,15.61,D,D1,Contract carrier,10+ years,MORTGAGE,65000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,567xx,MN,15.47,0,2,50,42,6,2,1668,20.3,20,f,1231.77,0,0,0,0,50,INDIVIDUAL,NULL,39th week,0,1458,52426,8200,0
49993199,27,15000,15000,15000,60 months,BAT1104812,10.99,B,B4,Division Manager,2 years,MORTGAGE,70000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,446xx,OH,9.53,0,0,69,61,9,1,3653,21.9,31,w,1040.56,0,0,0,0,69,INDIVIDUAL,NULL,35th week,0,0,161452,16700,0
10340697,58,5500,5500,5500,36 months,BAT2575549,17.76,D,D1,Manager,2 years,MORTGAGE,90000,Verified,n,NULL,debt_consolidation,Consolidation,775xx,TX,7.17,0,2,34,34,5,1,1291,86.1,11,w,532.6,0,0,0,0,34,INDIVIDUAL,NULL,30th week,0,0,113146,1500,1
38971862,46,8000,8000,8000,36 months,BAT4722912,14.31,C,C4,operations agent,10+ years,MORTGAGE,39000,Not Verified,n,NULL,credit_card,Credit card refinancing,631xx,MO,39.96,0,0,49,53,14,1,4683,59.3,52,f,894.48,0,0,0,0,49,INDIVIDUAL,NULL,43th week,0,6596,138569,7900,1
44214909,28,10000,10000,10000,60 months,NULL,10.99,B,B4,Director,2 years,MORTGAGE,135500,Source Verified,n,NULL,home_improvement,Home improvement,294xx,SC,12.82,0,1,66,16,10,2,688,7.6,41,f,856.59,0,0,0,0,66,INDIVIDUAL,NULL,43th week,0,173,53681,9000,0
6058456,39,29175,29175,29175,60 months,BAT2428731,19.05,D,D4,CHME,3 years,RENT,65000,Verified,n,NULL,debt_consolidation,Debt Consolidation Loan,944xx,CA,17.82,0,0,32,90,13,1,23245,68.4,23,f,6409.01,0,5954.36,1051.5744,0,32,INDIVIDUAL,NULL,65th week,0,975,32556,34000,0
63078205,41,30000,30000,30000,36 months,BAT4271519,12.69,C,C2,AGENT,10+ years,MORTGAGE,110000,Source Verified,n,NULL,major_purchase,Major purchase,206xx,MD,2.22,1,2,7,60,5,1,7736,57.3,10,w,908.66,0,0,0,0,44,INDIVIDUAL,NULL,13th week,0,105,232960,13500,0
11940100,38,15000,15000,15000,36 months,NULL,14.47,C,C2,NULL,n/a,MORTGAGE,61000,Verified,n,NULL,home_improvement,Home Improvement/CC Debt,952xx,CA,2.58,0,0,32,22,5,1,3983,54.6,52,w,2639.45,0,0,0,0,32,INDIVIDUAL,NULL,82th week,0,0,3983,7300,1
